ID,Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Securities Account,CD Account,Online,CreditCard,Personal Loan
309,32.0,8,128.0,94720,2.0,4.33,1.0,0,0.0,1.0,1,1.0,0
310,62.0,38,91.0,95929,1.0,3.8,1.0,0,1.0,0.0,1,0.0,0
311,57.0,32,39.0,90277,4.0,0.9,1.0,0,0.0,0.0,1,1.0,0
312,52.0,26,121.0,94550,1.0,7.3,1.0,167,0.0,0.0,1,0.0,0
313,36.0,6,21.0,91741,1.0,0.67,3.0,0,1.0,0.0,1,0.0,0
314,34.0,9,41.0,93720,3.0,2.3,1.0,0,0.0,0.0,0,1.0,0
315,63.0,37,45.0,93437,2.0,0.7,3.0,0,0.0,0.0,1,0.0,0
316,24.0,-2,51.0,90630,3.0,0.3,3.0,0,0.0,0.0,1,0.0,0
317,57.0,31,165.0,95054,1.0,1.6,2.0,0,0.0,0.0,1,0.0,1
318,40.0,16,119.0,91335,2.0,4.2,2.0,0,0.0,0.0,1,0.0,1
319,27.0,2,110.0,95670,4.0,1.8,3.0,190,0.0,0.0,1,0.0,0
320,65.0,39,20.0,90034,3.0,0.7,2.0,0,0.0,0.0,0,1.0,0
321,60.0,34,64.0,90266,1.0,0.8,2.0,248,0.0,0.0,0,0.0,0
322,44.0,20,101.0,92717,3.0,4.4,2.0,82,0.0,0.0,0,0.0,1
323,63.0,39,101.0,92007,1.0,3.9,1.0,0,1.0,1.0,1,0.0,1
324,59.0,34,99.0,90034,1.0,4.4,1.0,0,0.0,0.0,0,0.0,1
325,56.0,30,158.0,90089,4.0,6.1,1.0,0,0.0,0.0,0,0.0,1
326,54.0,28,89.0,95039,1.0,1.9,2.0,0,0.0,0.0,1,1.0,0
327,52.0,27,80.0,95616,1.0,1.3,3.0,0,0.0,1.0,1,1.0,0
328,58.0,32,114.0,91330,2.0,2.0,1.0,402,0.0,0.0,1,0.0,0
329,60.0,35,49.0,94110,3.0,0.5,2.0,0,0.0,0.0,1,1.0,0
330,28.0,4,191.0,90064,1.0,6.33,1.0,0,0.0,0.0,1,0.0,0
331,54.0,30,78.0,92374,4.0,1.0,2.0,0,0.0,0.0,1,0.0,0
332,32.0,6,28.0,94115,3.0,1.0,1.0,0,0.0,0.0,0,0.0,0
333,59.0,33,42.0,95630,1.0,0.8,2.0,0,0.0,0.0,1,0.0,0
334,63.0,38,140.0,92407,1.0,2.5,1.0,0,0.0,0.0,0,0.0,0
335,48.0,23,45.0,95053,1.0,1.3,2.0,0,0.0,0.0,1,0.0,0
336,56.0,32,122.0,95827,2.0,0.3,1.0,360,0.0,1.0,1,1.0,0
337,36.0,12,65.0,95051,3.0,2.6,2.0,0,0.0,0.0,1,0.0,0
338,57.0,27,68.0,94117,1.0,1.4,3.0,0,0.0,0.0,1,0.0,0
339,29.0,3,153.0,93657,2.0,2.0,1.0,392,0.0,0.0,0,0.0,0
340,39.0,13,89.0,92110,4.0,1.4,2.0,0,0.0,0.0,0,0.0,0
341,59.0,34,91.0,93524,1.0,2.6,1.0,0,0.0,0.0,1,1.0,0
342,31.0,6,55.0,92038,4.0,2.0,2.0,185,0.0,0.0,1,0.0,0
343,43.0,19,118.0,91304,2.0,3.3,1.0,0,0.0,0.0,0,1.0,0
344,35.0,5,22.0,93407,1.0,0.67,3.0,103,0.0,0.0,0,0.0,0
345,54.0,24,63.0,92606,3.0,1.4,3.0,138,0.0,0.0,1,1.0,0
346,51.0,27,12.0,92192,4.0,0.5,2.0,78,1.0,0.0,1,0.0,0
347,44.0,19,50.0,90745,3.0,2.7,2.0,0,0.0,0.0,1,0.0,0
348,25.0,0,43.0,94305,2.0,1.6,3.0,0,1.0,1.0,1,1.0,0
349,40.0,15,173.0,95060,4.0,6.6,1.0,0,0.0,1.0,1,1.0,1
350,26.0,2,60.0,93407,2.0,3.0,1.0,132,0.0,0.0,0,0.0,1
351,39.0,14,113.0,94301,1.0,1.0,3.0,0,1.0,0.0,1,0.0,0
352,28.0,4,155.0,92182,4.0,5.3,2.0,0,0.0,0.0,1,0.0,1
353,52.0,28,91.0,92692,4.0,1.0,2.0,0,0.0,0.0,0,1.0,0
354,53.0,29,55.0,95818,4.0,1.1,2.0,0,0.0,0.0,1,0.0,0
355,44.0,20,173.0,90277,2.0,1.4,1.0,419,0.0,0.0,1,0.0,0
356,43.0,19,71.0,92101,3.0,0.3,3.0,0,0.0,0.0,0,1.0,0
357,56.0,30,24.0,94704,2.0,0.4,3.0,88,0.0,0.0,0,0.0,0
358,38.0,14,42.0,94610,1.0,2.0,2.0,81,0.0,0.0,1,0.0,0
359,30.0,6,141.0,94539,2.0,4.33,1.0,0,0.0,0.0,1,0.0,0
360,32.0,6,32.0,93106,1.0,1.9,3.0,0,0.0,0.0,1,0.0,0
361,35.0,10,55.0,94539,4.0,1.3,1.0,0,0.0,0.0,0,0.0,0
362,43.0,19,153.0,90254,2.0,7.5,1.0,0,0.0,0.0,1,0.0,0
363,58.0,32,113.0,94590,2.0,1.4,1.0,270,0.0,0.0,0,1.0,0
364,25.0,0,30.0,92691,2.0,1.7,2.0,0,0.0,0.0,0,0.0,0
365,54.0,24,29.0,92028,3.0,1.0,3.0,148,0.0,0.0,0,1.0,0
366,57.0,32,174.0,90089,1.0,6.8,2.0,466,0.0,0.0,1,0.0,1
367,50.0,24,35.0,92717,1.0,0.3,3.0,0,0.0,0.0,1,0.0,0
368,32.0,8,98.0,95054,2.0,2.0,2.0,175,0.0,0.0,1,0.0,0
369,63.0,37,30.0,92054,2.0,1.0,3.0,159,0.0,0.0,1,0.0,0
370,31.0,6,58.0,95051,2.0,2.5,1.0,0,0.0,0.0,0,1.0,0
371,36.0,12,25.0,92101,4.0,1.0,1.0,147,0.0,0.0,0,0.0,0
372,58.0,34,19.0,92029,4.0,0.7,1.0,0,0.0,0.0,0,0.0,0
373,56.0,30,44.0,93105,4.0,0.7,2.0,174,0.0,0.0,1,0.0,0
374,49.0,25,20.0,90291,4.0,1.0,1.0,111,0.0,0.0,1,1.0,0
375,30.0,5,98.0,91941,2.0,3.1,1.0,220,0.0,0.0,1,0.0,0
376,33.0,7,90.0,92346,3.0,1.6,1.0,0,0.0,0.0,1,0.0,0
377,45.0,21,61.0,94304,3.0,0.7,1.0,0,0.0,0.0,0,0.0,0
378,30.0,5,40.0,94402,4.0,2.0,2.0,0,0.0,0.0,1,0.0,0
379,47.0,23,38.0,94618,2.0,2.1,3.0,0,0.0,0.0,0,0.0,0
380,25.0,0,28.0,92093,2.0,1.7,2.0,0,0.0,0.0,0,0.0,0
381,63.0,33,34.0,94305,1.0,1.5,3.0,0,0.0,0.0,1,1.0,0
382,55.0,29,73.0,95616,2.0,2.3,3.0,0,0.0,0.0,1,1.0,0
383,65.0,41,133.0,94904,4.0,2.0,1.0,0,0.0,0.0,0,1.0,1
384,44.0,18,53.0,94608,1.0,0.2,1.0,0,0.0,0.0,1,0.0,0
385,51.0,25,21.0,9307,4.0,0.6,3.0,0,0.0,0.0,1,1.0,0
386,35.0,9,40.0,93943,3.0,0.9,1.0,0,0.0,0.0,1,0.0,0
387,30.0,5,41.0,95051,4.0,1.7,2.0,0,0.0,0.0,1,0.0,0
388,31.0,5,82.0,95482,4.0,1.8,2.0,0,0.0,0.0,1,0.0,0
389,54.0,30,100.0,95814,4.0,3.4,3.0,0,0.0,0.0,0,0.0,1
390,45.0,20,155.0,90024,1.0,7.0,1.0,0,0.0,0.0,1,1.0,0
391,45.0,19,45.0,92521,1.0,0.2,1.0,0,0.0,0.0,1,0.0,0
392,58.0,32,9.0,94080,3.0,0.3,3.0,0,0.0,0.0,0,1.0,0
393,54.0,29,48.0,91709,4.0,1.8,3.0,0,0.0,0.0,1,0.0,0
394,53.0,28,18.0,90095,4.0,0.1,3.0,109,1.0,1.0,1,1.0,0
395,33.0,9,80.0,91311,4.0,3.4,1.0,0,0.0,0.0,1,1.0,0
396,60.0,35,64.0,94509,2.0,2.8,1.0,0,0.0,0.0,0,0.0,0
397,50.0,24,29.0,93023,4.0,0.1,1.0,0,0.0,0.0,0,0.0,0
398,26.0,2,48.0,90503,3.0,0.7,2.0,0,0.0,0.0,1,0.0,0
399,54.0,30,23.0,94608,2.0,0.4,1.0,0,0.0,0.0,0,0.0,0
400,28.0,3,84.0,90024,4.0,0.2,1.0,0,0.0,0.0,1,1.0,0
401,36.0,10,179.0,94542,3.0,6.6,1.0,0,0.0,0.0,1,0.0,1
402,29.0,2,30.0,95747,4.0,1.5,2.0,112,0.0,0.0,0,1.0,0
403,54.0,28,93.0,91604,1.0,4.9,1.0,133,0.0,1.0,1,1.0,0
404,55.0,30,39.0,92647,2.0,1.9,2.0,0,0.0,0.0,0,0.0,0
405,61.0,36,60.0,92866,3.0,0.5,2.0,182,0.0,0.0,0,0.0,0
406,36.0,11,133.0,90245,1.0,3.8,1.0,290,1.0,1.0,1,1.0,0
407,45.0,19,125.0,92354,1.0,2.4,1.0,0,0.0,0.0,0,0.0,0
408,64.0,40,58.0,93437,1.0,1.8,3.0,0,0.0,0.0,1,0.0,0
409,60.0,36,89.0,91745,2.0,2.8,1.0,0,0.0,0.0,1,0.0,0
410,49.0,22,82.0,90019,1.0,2.67,2.0,125,0.0,0.0,1,0.0,0
411,47.0,23,110.0,94111,2.0,3.3,1.0,0,0.0,0.0,1,1.0,0
412,60.0,36,54.0,92182,4.0,2.3,3.0,0,1.0,0.0,0,0.0,0
413,45.0,20,89.0,93311,4.0,1.9,3.0,0,0.0,0.0,1,0.0,0
414,32.0,7,42.0,92407,3.0,2.3,1.0,0,0.0,0.0,1,0.0,0
415,52.0,28,41.0,94309,3.0,1.9,2.0,0,0.0,0.0,0,1.0,0
416,35.0,8,38.0,93106,4.0,1.0,2.0,124,0.0,0.0,1,0.0,0
417,40.0,15,85.0,94304,2.0,0.4,1.0,0,0.0,0.0,1,0.0,0
418,53.0,29,83.0,90073,4.0,1.0,2.0,0,0.0,0.0,1,0.0,0
419,27.0,0,33.0,90089,4.0,1.0,3.0,0,0.0,0.0,0,0.0,0
420,58.0,33,50.0,94501,4.0,2.1,1.0,0,0.0,0.0,0,1.0,0
421,47.0,22,58.0,93105,4.0,3.6,3.0,0,0.0,0.0,1,1.0,0
422,28.0,3,115.0,92333,4.0,3.1,2.0,0,0.0,0.0,0,0.0,1
423,46.0,20,145.0,91380,2.0,6.3,1.0,0,1.0,1.0,1,0.0,0
424,43.0,19,161.0,95616,2.0,7.5,1.0,0,0.0,0.0,0,0.0,0
425,56.0,30,38.0,92029,1.0,0.2,1.0,0,0.0,0.0,0,0.0,0
426,28.0,3,28.0,90505,4.0,0.8,1.0,0,0.0,0.0,1,0.0,0
427,42.0,18,75.0,92182,3.0,2.33,1.0,0,0.0,0.0,0,1.0,0
428,32.0,7,35.0,92521,3.0,1.3,1.0,116,0.0,0.0,0,1.0,0
429,62.0,38,24.0,94720,2.0,1.0,1.0,116,0.0,0.0,0,1.0,0
430,37.0,13,78.0,94998,4.0,0.1,2.0,0,0.0,0.0,1,0.0,0
431,51.0,26,113.0,94086,1.0,1.3,3.0,161,0.0,0.0,1,0.0,0
432,39.0,13,75.0,94305,3.0,2.1,1.0,224,0.0,0.0,1,0.0,0
433,43.0,17,91.0,91311,1.0,5.7,1.0,0,0.0,0.0,1,0.0,0
434,52.0,28,31.0,91330,4.0,0.2,1.0,141,0.0,0.0,1,1.0,0
435,30.0,6,45.0,95819,1.0,1.8,2.0,0,0.0,0.0,1,0.0,0
436,52.0,26,80.0,94709,3.0,0.8,1.0,0,0.0,0.0,0,0.0,0
437,61.0,35,50.0,92122,3.0,1.4,3.0,112,0.0,0.0,1,0.0,0
438,36.0,9,31.0,95825,4.0,1.0,2.0,0,1.0,0.0,1,0.0,0
439,58.0,32,113.0,93943,2.0,3.8,2.0,119,0.0,1.0,1,1.0,1
440,47.0,23,29.0,94304,4.0,0.6,1.0,0,0.0,0.0,1,0.0,0
441,64.0,39,59.0,92626,2.0,1.5,1.0,139,0.0,0.0,1,0.0,0
442,52.0,27,43.0,93555,1.0,1.3,2.0,0,1.0,0.0,1,0.0,0
443,58.0,28,122.0,95136,1.0,3.0,3.0,115,0.0,0.0,1,0.0,1
444,48.0,24,29.0,90509,1.0,1.0,1.0,0,0.0,0.0,0,0.0,0
445,64.0,40,91.0,93106,2.0,0.0,3.0,0,0.0,0.0,1,1.0,0
446,58.0,32,65.0,94590,3.0,2.2,3.0,0,0.0,0.0,1,0.0,0
447,47.0,23,22.0,93108,1.0,1.0,1.0,0,0.0,0.0,0,1.0,0
448,49.0,23,71.0,95134,1.0,1.4,3.0,0,0.0,0.0,0,0.0,0
449,31.0,4,60.0,94588,4.0,2.0,2.0,0,0.0,0.0,1,1.0,0
450,61.0,37,60.0,91706,3.0,2.0,3.0,0,0.0,0.0,1,0.0,0
451,51.0,25,69.0,95747,1.0,0.3,1.0,0,0.0,0.0,1,1.0,0
452,28.0,-2,48.0,94132,2.0,1.75,3.0,89,0.0,0.0,1,0.0,0
453,39.0,13,21.0,94022,3.0,0.2,2.0,0,0.0,0.0,0,0.0,0
454,54.0,28,53.0,92109,4.0,2.8,2.0,0,1.0,0.0,0,0.0,0
455,50.0,24,29.0,94110,3.0,0.9,3.0,0,0.0,0.0,0,0.0,0
456,30.0,4,60.0,91107,4.0,2.2,2.0,0,0.0,0.0,1,0.0,0
457,64.0,39,42.0,92068,3.0,0.5,2.0,116,0.0,0.0,1,0.0,0
458,29.0,3,69.0,94303,3.0,0.3,3.0,0,0.0,0.0,0,0.0,0
459,48.0,24,20.0,95841,1.0,1.0,1.0,0,0.0,0.0,1,1.0,0
460,35.0,10,200.0,91107,2.0,3.0,1.0,458,0.0,0.0,0,0.0,0
461,60.0,36,141.0,90277,2.0,2.1,1.0,0,0.0,0.0,1,1.0,0
462,55.0,30,81.0,92123,2.0,3.7,1.0,0,1.0,0.0,0,0.0,0
463,29.0,4,183.0,91423,3.0,8.3,3.0,0,0.0,0.0,1,0.0,1
464,48.0,22,149.0,94928,2.0,5.5,2.0,0,1.0,1.0,1,0.0,1
465,43.0,19,83.0,94305,4.0,3.6,3.0,0,0.0,0.0,0,1.0,1
466,66.0,42,35.0,94305,1.0,1.9,2.0,172,0.0,0.0,1,0.0,0
467,25.0,0,13.0,91342,2.0,0.9,3.0,0,0.0,0.0,1,0.0,0
468,45.0,20,39.0,90232,1.0,2.4,1.0,0,0.0,0.0,0,1.0,0
469,34.0,10,21.0,92634,1.0,0.5,3.0,0,0.0,0.0,1,0.0,0
470,48.0,23,10.0,94609,2.0,0.7,3.0,0,0.0,0.0,1,1.0,0
471,32.0,6,84.0,91006,4.0,1.8,2.0,0,0.0,0.0,0,0.0,0
472,50.0,24,30.0,91768,4.0,0.1,1.0,161,0.0,0.0,1,1.0,0
473,43.0,19,31.0,90007,4.0,0.3,1.0,156,0.0,0.0,1,0.0,0
474,64.0,39,182.0,93955,1.0,1.2,2.0,547,0.0,0.0,1,0.0,1
475,60.0,34,114.0,90028,2.0,6.9,1.0,0,0.0,0.0,1,0.0,0
476,43.0,19,152.0,92008,3.0,6.1,2.0,0,0.0,0.0,0,0.0,1
477,60.0,34,53.0,92717,1.0,0.8,2.0,0,1.0,0.0,0,1.0,0
478,64.0,39,24.0,95112,4.0,0.4,2.0,78,0.0,0.0,1,0.0,0
479,44.0,20,150.0,95060,2.0,3.3,1.0,0,0.0,0.0,0,1.0,0
480,60.0,36,132.0,92154,2.0,6.0,1.0,470,0.0,0.0,1,1.0,0
481,54.0,29,68.0,94998,3.0,1.6,3.0,0,0.0,0.0,1,1.0,0
482,33.0,9,53.0,94063,1.0,1.2,1.0,0,0.0,0.0,0,1.0,0
483,56.0,32,173.0,94022,1.0,4.6,2.0,88,0.0,1.0,1,0.0,1
484,29.0,5,30.0,90095,3.0,1.0,2.0,0,0.0,0.0,0,0.0,0
485,25.0,1,113.0,95023,2.0,0.2,1.0,0,0.0,0.0,1,1.0,0
486,60.0,34,15.0,95014,1.0,0.8,2.0,0,0.0,0.0,1,0.0,0
487,55.0,30,84.0,92173,2.0,3.7,1.0,304,1.0,0.0,1,0.0,0
488,39.0,13,88.0,94117,4.0,1.4,2.0,0,0.0,0.0,1,1.0,0
489,37.0,13,43.0,94122,3.0,2.8,1.0,0,0.0,0.0,1,0.0,0
490,53.0,28,43.0,91380,2.0,2.1,3.0,0,0.0,1.0,1,1.0,0
491,34.0,10,90.0,94303,2.0,2.7,1.0,0,0.0,0.0,1,0.0,0
492,42.0,18,34.0,92115,4.0,0.3,1.0,104,1.0,0.0,1,0.0,0
493,60.0,36,38.0,94596,4.0,1.3,1.0,0,0.0,0.0,1,0.0,0
494,50.0,24,173.0,94720,1.0,1.0,1.0,0,0.0,0.0,1,1.0,0
495,41.0,17,160.0,92647,2.0,8.0,1.0,0,0.0,0.0,1,0.0,0
496,25.0,0,44.0,94545,4.0,0.6,2.0,0,0.0,0.0,1,1.0,0
497,50.0,24,83.0,94301,2.0,0.4,3.0,0,0.0,0.0,1,0.0,0
498,48.0,22,94.0,90623,4.0,2.6,3.0,0,0.0,0.0,1,0.0,0
499,32.0,8,43.0,95023,1.0,2.1,3.0,0,0.0,0.0,0,1.0,0
500,50.0,25,42.0,93108,3.0,1.7,2.0,0,0.0,0.0,1,0.0,0
501,59.0,33,34.0,92177,2.0,0.3,1.0,0,0.0,0.0,0,0.0,0
502,50.0,26,39.0,90640,3.0,1.9,2.0,0,0.0,0.0,1,0.0,0
503,44.0,19,70.0,92833,1.0,0.1,2.0,0,0.0,0.0,0,0.0,0
504,31.0,5,39.0,94022,4.0,1.8,3.0,185,0.0,0.0,0,1.0,0
505,40.0,10,44.0,94720,3.0,2.0,3.0,0,0.0,0.0,1,0.0,0
506,36.0,12,69.0,94305,3.0,3.1,2.0,0,0.0,0.0,1,0.0,1
507,51.0,25,44.0,94608,3.0,0.9,3.0,0,0.0,0.0,0,0.0,0
508,64.0,40,32.0,91380,3.0,0.1,3.0,0,0.0,0.0,1,0.0,0
509,47.0,22,15.0,95521,2.0,0.7,3.0,0,0.0,0.0,0,0.0,0
510,52.0,28,118.0,90503,2.0,6.8,1.0,112,0.0,0.0,1,0.0,0
511,51.0,26,62.0,95136,1.0,1.3,2.0,221,0.0,0.0,1,0.0,0
512,31.0,5,82.0,94143,4.0,2.2,2.0,0,0.0,0.0,0,0.0,0
513,39.0,14,54.0,95035,3.0,3.0,1.0,108,0.0,0.0,0,1.0,0
514,30.0,6,48.0,94607,1.0,2.1,3.0,0,0.0,0.0,0,0.0,0
515,27.0,1,74.0,91730,3.0,0.3,3.0,0,0.0,0.0,1,0.0,0
516,41.0,16,113.0,92780,1.0,1.0,3.0,211,0.0,0.0,0,1.0,0
517,53.0,27,81.0,90009,3.0,1.7,2.0,0,0.0,0.0,0,0.0,0
518,54.0,27,43.0,92834,3.0,1.0,2.0,169,0.0,0.0,0,0.0,0
519,28.0,4,34.0,92677,1.0,1.8,2.0,0,0.0,0.0,1,0.0,0
520,34.0,9,48.0,95616,1.0,2.5,3.0,105,0.0,0.0,1,0.0,0
521,61.0,37,54.0,90024,4.0,1.2,2.0,129,0.0,0.0,1,1.0,0
522,48.0,24,75.0,92518,4.0,1.4,2.0,0,0.0,0.0,1,0.0,0
523,36.0,11,72.0,91007,1.0,2.8,1.0,224,0.0,0.0,0,0.0,0
524,56.0,31,39.0,93023,4.0,0.9,1.0,0,0.0,0.0,0,0.0,0
525,24.0,-1,75.0,93014,4.0,0.2,1.0,0,0.0,0.0,1,0.0,0
526,64.0,38,79.0,94024,2.0,2.8,1.0,179,0.0,0.0,0,0.0,0
527,26.0,2,205.0,93106,1.0,6.33,1.0,271,0.0,0.0,0,1.0,0
528,33.0,8,65.0,90027,2.0,0.1,1.0,89,0.0,0.0,1,0.0,0
529,64.0,39,122.0,90089,4.0,0.2,1.0,378,0.0,0.0,1,0.0,1
530,39.0,15,82.0,95207,1.0,0.8,2.0,0,0.0,0.0,1,0.0,0
531,54.0,30,21.0,91706,2.0,0.2,1.0,0,0.0,0.0,0,1.0,0
532,32.0,6,50.0,90401,4.0,2.1,3.0,0,1.0,1.0,1,1.0,0
533,62.0,37,39.0,94305,2.0,2.8,1.0,113,0.0,1.0,1,1.0,0
534,27.0,2,101.0,92807,1.0,1.9,1.0,0,0.0,0.0,0,0.0,0
535,53.0,28,41.0,93117,2.0,0.6,3.0,0,1.0,0.0,0,0.0,0
536,51.0,25,132.0,94143,1.0,0.3,1.0,0,0.0,0.0,1,0.0,0
537,25.0,-1,43.0,92173,3.0,2.4,2.0,176,0.0,0.0,1,0.0,0
538,44.0,20,131.0,90717,1.0,4.9,3.0,0,0.0,0.0,1,0.0,1
539,31.0,5,11.0,94534,1.0,0.4,2.0,76,0.0,0.0,0,1.0,0
540,57.0,32,21.0,94720,1.0,0.3,3.0,117,0.0,0.0,0,0.0,0
541,25.0,-1,109.0,94010,4.0,2.3,3.0,314,0.0,0.0,1,0.0,0
542,30.0,6,141.0,95014,2.0,4.33,1.0,0,0.0,0.0,0,0.0,0
543,40.0,14,81.0,94709,3.0,0.1,1.0,0,0.0,0.0,1,0.0,0
544,63.0,38,54.0,94704,3.0,2.4,1.0,90,0.0,0.0,0,1.0,0
545,35.0,10,164.0,91614,2.0,7.8,1.0,0,0.0,0.0,1,0.0,0
546,43.0,19,28.0,94303,4.0,0.3,1.0,87,0.0,0.0,0,0.0,0
547,27.0,2,68.0,94025,3.0,2.6,3.0,203,1.0,0.0,0,0.0,0
548,44.0,14,44.0,94132,3.0,2.0,3.0,180,1.0,1.0,1,1.0,0
549,49.0,23,61.0,94117,1.0,1.4,3.0,0,0.0,0.0,1,1.0,0
550,61.0,36,35.0,94110,3.0,1.3,2.0,0,0.0,0.0,0,1.0,0
551,60.0,34,54.0,94301,3.0,0.3,2.0,0,0.0,0.0,1,1.0,0
552,59.0,34,14.0,93118,1.0,0.1,1.0,0,0.0,0.0,1,1.0,0
553,28.0,3,52.0,90024,4.0,2.2,1.0,230,0.0,0.0,1,0.0,0
554,52.0,28,101.0,91330,2.0,0.3,1.0,0,0.0,0.0,0,0.0,0
555,28.0,2,149.0,94720,2.0,7.2,1.0,0,0.0,0.0,1,0.0,0
556,34.0,8,35.0,92037,4.0,0.8,1.0,137,0.0,1.0,1,1.0,0
557,60.0,34,21.0,93105,3.0,0.3,3.0,129,0.0,0.0,1,0.0,0
558,39.0,15,118.0,95039,2.0,1.9,1.0,0,0.0,0.0,0,1.0,0
559,30.0,5,38.0,95064,4.0,2.0,2.0,0,1.0,0.0,0,0.0,0
560,49.0,25,24.0,95818,4.0,0.2,1.0,138,0.0,0.0,1,0.0,0
561,43.0,18,59.0,93943,1.0,3.7,3.0,0,0.0,0.0,1,0.0,0
562,63.0,33,41.0,94234,4.0,1.67,3.0,0,0.0,0.0,1,0.0,0
563,28.0,3,85.0,94035,1.0,0.8,2.0,0,0.0,0.0,1,1.0,0
564,51.0,27,12.0,94608,4.0,1.0,1.0,0,0.0,0.0,1,0.0,0
565,33.0,7,32.0,94904,1.0,0.6,3.0,152,0.0,0.0,0,0.0,0
566,55.0,29,79.0,90210,3.0,0.8,1.0,0,0.0,0.0,1,0.0,0
567,53.0,28,175.0,95060,3.0,3.6,3.0,0,0.0,1.0,1,1.0,1
568,34.0,8,28.0,95112,3.0,0.9,1.0,0,0.0,0.0,0,0.0,0
569,34.0,9,41.0,92101,2.0,0.1,1.0,161,0.0,0.0,1,1.0,0
570,40.0,14,70.0,95136,3.0,2.1,1.0,185,0.0,0.0,0,0.0,0
571,49.0,25,161.0,94928,3.0,6.5,2.0,485,1.0,1.0,0,0.0,1
572,35.0,9,53.0,94143,4.0,2.2,2.0,0,0.0,0.0,1,0.0,0
573,39.0,15,128.0,92333,1.0,3.4,1.0,0,0.0,0.0,0,0.0,0
574,55.0,28,50.0,95020,3.0,1.0,2.0,0,0.0,0.0,1,1.0,0
575,29.0,5,80.0,94709,2.0,2.0,2.0,0,0.0,0.0,1,1.0,0
576,54.0,30,93.0,91107,1.0,2.7,2.0,0,0.0,0.0,1,0.0,0
577,25.0,-1,48.0,92870,3.0,0.3,3.0,0,0.0,0.0,0,1.0,0
578,52.0,28,149.0,94043,2.0,6.8,1.0,0,0.0,0.0,1,0.0,0
579,46.0,19,49.0,92124,3.0,2.5,2.0,0,0.0,0.0,1,1.0,0
580,57.0,33,88.0,93524,1.0,2.7,2.0,0,0.0,0.0,1,0.0,0
581,52.0,22,22.0,90049,4.0,0.4,3.0,0,0.0,0.0,1,1.0,0
582,28.0,3,55.0,94521,4.0,2.2,1.0,0,0.0,0.0,1,1.0,0
583,44.0,18,72.0,95678,1.0,0.7,3.0,155,0.0,0.0,0,0.0,0
584,24.0,-1,38.0,95045,2.0,1.7,2.0,0,0.0,0.0,1,0.0,0
585,40.0,16,114.0,91604,1.0,3.4,1.0,300,0.0,0.0,1,0.0,0
586,34.0,4,83.0,92653,4.0,4.0,3.0,0,0.0,0.0,1,0.0,0
587,39.0,14,101.0,94305,2.0,0.4,1.0,0,0.0,0.0,1,1.0,0
588,50.0,24,94.0,93305,1.0,4.9,1.0,272,0.0,0.0,1,0.0,0
589,41.0,17,40.0,93117,2.0,2.5,1.0,0,0.0,1.0,1,1.0,0
590,,7,128.0,92821,1.0,6.0,1.0,0,0.0,0.0,0,0.0,0
591,29.0,3,39.0,94612,4.0,2.1,3.0,0,0.0,0.0,1,0.0,0
592,30.0,5,51.0,92037,1.0,1.0,1.0,0,0.0,0.0,1,0.0,0
593,44.0,20,79.0,95051,4.0,2.0,3.0,0,1.0,1.0,1,1.0,0
594,33.0,7,48.0,90025,4.0,2.2,2.0,0,0.0,0.0,1,0.0,0
595,50.0,26,85.0,94143,1.0,0.0,1.0,144,0.0,0.0,0,0.0,0
596,42.0,18,41.0,92121,1.0,1.8,1.0,94,0.0,0.0,1,0.0,0
597,48.0,22,152.0,94022,1.0,3.5,3.0,0,0.0,0.0,1,0.0,1
598,24.0,-2,125.0,92835,2.0,7.2,1.0,0,1.0,0.0,0,1.0,0
599,56.0,31,11.0,92374,2.0,0.2,3.0,90,0.0,0.0,0,0.0,0
600,28.0,4,103.0,94720,2.0,2.5,1.0,0,0.0,0.0,1,1.0,0
601,56.0,30,141.0,94143,2.0,0.5,1.0,0,0.0,0.0,1,0.0,0
602,58.0,32,38.0,91320,1.0,1.4,1.0,0,0.0,0.0,1,1.0,0
603,29.0,5,135.0,95035,2.0,0.6,1.0,0,0.0,0.0,0,0.0,0
604,63.0,38,28.0,94720,2.0,0.5,2.0,89,0.0,0.0,1,0.0,0
605,28.0,3,70.0,90245,4.0,2.2,1.0,240,0.0,0.0,0,1.0,0
606,57.0,31,41.0,91330,1.0,0.2,1.0,0,0.0,0.0,1,1.0,0
607,34.0,8,81.0,91741,3.0,0.9,2.0,208,0.0,0.0,1,0.0,0
608,28.0,3,170.0,95014,1.0,0.1,3.0,0,0.0,0.0,0,0.0,1
609,27.0,2,55.0,91910,4.0,1.7,2.0,0,0.0,0.0,1,0.0,0
610,37.0,11,24.0,91770,4.0,1.5,3.0,0,0.0,0.0,0,0.0,0
611,52.0,28,81.0,94132,3.0,1.8,2.0,275,0.0,0.0,0,0.0,0
612,49.0,23,32.0,94701,4.0,1.8,1.0,83,0.0,0.0,0,0.0,0
613,65.0,40,129.0,90095,1.0,1.3,1.0,0,0.0,0.0,1,1.0,0
614,60.0,35,108.0,94904,1.0,0.9,1.0,0,1.0,0.0,0,0.0,0
615,37.0,12,180.0,90034,1.0,8.6,1.0,0,0.0,0.0,1,1.0,0
616,63.0,37,139.0,93943,2.0,6.9,1.0,0,0.0,0.0,0,0.0,0
617,40.0,14,33.0,94025,2.0,1.4,3.0,0,0.0,0.0,1,1.0,0
